admin_level,state,district,block,panchayat,admin_id,latitude,longitude,grid_id,grid_lat,grid_lng,distance_km,proximity_weight,mapping_rank
District,PUNJAB,JALANDHAR,N/A,N/A,IND_DIST_0322,31.4471,75.0562,GRID_099_035,31.25,75.25,28.62,0.1359,4
District,PUNJAB,KAPURTHALA,N/A,N/A,IND_DIST_0323,30.4871,75.1312,GRID_096_035,30.5,75.25,11.47,0.3705,1
District,PUNJAB,KAPURTHALA,N/A,N/A,IND_DIST_0323,30.4871,75.1312,GRID_096_034,30.5,75.0,12.65,0.336,2
District,PUNJAB,KAPURTHALA,N/A,N/A,IND_DIST_0323,30.4871,75.1312,GRID_095_035,30.25,75.25,28.72,0.148,3
District,PUNJAB,KAPURTHALA,N/A,N/A,IND_DIST_0323,30.4871,75.1312,GRID_095_034,30.25,75.0,29.21,0.1455,4
District,PUNJAB,LUDHIANA,N/A,N/A,IND_DIST_0324,31.3271,75.5062,GRID_099_036,31.25,75.5,8.59,0.47,1
District,PUNJAB,LUDHIANA,N/A,N/A,IND_DIST_0324,31.3271,75.5062,GRID_100_036,31.5,75.5,19.23,0.21,2
District,PUNJAB,LUDHIANA,N/A,N/A,IND_DIST_0324,31.3271,75.5062,GRID_099_037,31.25,75.75,24.7,0.1635,3
District,PUNJAB,LUDHIANA,N/A,N/A,IND_DIST_0324,31.3271,75.5062,GRID_099_035,31.25,75.25,25.81,0.1565,4
District,PUNJAB,PATIALA,N/A,N/A,IND_DIST_0325,31.6121,76.0612,GRID_100_038,31.5,76.0,13.75,0.3275,1
District,PUNJAB,PATIALA,N/A,N/A,IND_DIST_0325,31.6121,76.0612,GRID_101_038,31.75,76.0,16.39,0.2747,2
District,PUNJAB,PATIALA,N/A,N/A,IND_DIST_0325,31.6121,76.0612,GRID_100_039,31.5,76.25,21.8,0.2065,3
District,PUNJAB,PATIALA,N/A,N/A,IND_DIST_0325,31.6121,76.0612,GRID_101_039,31.75,76.25,23.54,0.1913,4
District,PUNJAB,RUPNAGAR,N/A,N/A,IND_DIST_0326,30.7271,74.6062,GRID_097_032,30.75,74.5,10.46,0.4005,1
District,PUNJAB,RUPNAGAR,N/A,N/A,IND_DIST_0326,30.7271,74.6062,GRID_097_033,30.75,74.75,13.98,0.2998,2
District,PUNJAB,RUPNAGAR,N/A,N/A,IND_DIST_0326,30.7271,74.6062,GRID_096_032,30.5,74.5,27.22,0.154,3
District,PUNJAB,RUPNAGAR,N/A,N/A,IND_DIST_0326,30.7271,74.6062,GRID_096_033,30.5,74.75,28.76,0.1457,4
District,PUNJAB,SANGRUR,N/A,N/A,IND_DIST_0327,31.6721,74.7862,GRID_101_033,31.75,74.75,9.31,0.4471,1
District,PUNJAB,SANGRUR,N/A,N/A,IND_DIST_0327,31.6721,74.7862,GRID_100_033,31.5,74.75,19.44,0.2142,2
District,PUNJAB,SANGRUR,N/A,N/A,IND_DIST_0327,31.6721,74.7862,GRID_101_034,31.75,75.0,22.0,0.1893,3
District,PUNJAB,SANGRUR,N/A,N/A,IND_DIST_0327,31.6721,74.7862,GRID_100_034,31.5,75.0,27.86,0.1495,4
District,PUNJAB,FARIDKOT,N/A,N/A,IND_DIST_0328,30.4871,75.1762,GRID_096_035,30.5,75.25,7.22,0.5181,1
District,PUNJAB,FARIDKOT,N/A,N/A,IND_DIST_0328,30.4871,75.1762,GRID_096_034,30.5,75.0,16.94,0.2206,2
District,PUNJAB,FARIDKOT,N/A,N/A,IND_DIST_0328,30.4871,75.1762,GRID_095_035,30.25,75.25,27.3,0.1369,3
District,PUNJAB,FARIDKOT,N/A,N/A,IND_DIST_0328,30.4871,75.1762,GRID_097_035,30.75,75.25,30.07,0.1243,4
District,PUNJAB,MOGA,N/A,N/A,IND_DIST_0329,31.2671,74.7712,GRID_099_033,31.25,74.75,2.77,0.7458,1
District,PUNJAB,MOGA,N/A,N/A,IND_DIST_0329,31.2671,74.7712,GRID_099_034,31.25,75.0,21.83,0.0947,2
District,PUNJAB,MOGA,N/A,N/A,IND_DIST_0329,31.2671,74.7712,GRID_099_032,31.25,74.5,25.85,0.0799,3
District,PUNJAB,MOGA,N/A,N/A,IND_DIST_0329,31.2671,74.7712,GRID_100_033,31.5,74.75,25.98,0.0796,4
District,PUNJAB,NAWANSHAHR,N/A,N/A,IND_DIST_0330,30.8771,76.0312,GRID_098_038,31.0,76.0,13.99,0.3243,1
District,PUNJAB,NAWANSHAHR,N/A,N/A,IND_DIST_0330,30.8771,76.0312,GRID_097_038,30.75,76.0,14.44,0.314,2
District,PUNJAB,NAWANSHAHR,N/A,N/A,IND_DIST_0330,30.8771,76.0312,GRID_098_039,31.0,76.25,24.94,0.1818,3
District,PUNJAB,NAWANSHAHR,N/A,N/A,IND_DIST_0330,30.8771,76.0312,GRID_097_039,30.75,76.25,25.23,0.1798,4
District,PUNJAB,FATEHGARH SAH,N/A,N/A,IND_DIST_0331,30.4421,75.0412,GRID_096_034,30.5,75.0,7.55,0.5074,1
District,PUNJAB,FATEHGARH SAH,N/A,N/A,IND_DIST_0331,30.4421,75.0412,GRID_096_035,30.5,75.25,21.02,0.1823,2
District,PUNJAB,FATEHGARH SAH,N/A,N/A,IND_DIST_0331,30.4421,75.0412,GRID_095_034,30.25,75.0,21.72,0.1764,3
District,PUNJAB,FATEHGARH SAH,N/A,N/A,IND_DIST_0331,30.4421,75.0412,GRID_096_033,30.5,74.75,28.64,0.1338,4
District,PUNJAB,MUKTSAR,N/A,N/A,IND_DIST_0332,31.4621,75.5212,GRID_100_036,31.5,75.5,4.67,0.6298,1
District,PUNJAB,MUKTSAR,N/A,N/A,IND_DIST_0332,31.4621,75.5212,GRID_100_037,31.5,75.75,22.1,0.1331,2
District,PUNJAB,MUKTSAR,N/A,N/A,IND_DIST_0332,31.4621,75.5212,GRID_099_036,31.25,75.5,23.67,0.1242,3
District,PUNJAB,MUKTSAR,N/A,N/A,IND_DIST_0332,31.4621,75.5212,GRID_100_035,31.5,75.25,26.06,0.1128,4
District,PUNJAB,MANSA,N/A,N/A,IND_DIST_0333,31.2521,75.2662,GRID_099_035,31.25,75.25,1.56,0.8417,1
District,PUNJAB,MANSA,N/A,N/A,IND_DIST_0333,31.2521,75.2662,GRID_099_036,31.25,75.5,22.23,0.059,2
District,PUNJAB,MANSA,N/A,N/A,IND_DIST_0333,31.2521,75.2662,GRID_099_034,31.25,75.0,25.31,0.0518,3
District,PUNJAB,MANSA,N/A,N/A,IND_DIST_0333,31.2521,75.2662,GRID_100_035,31.5,75.25,27.61,0.0475,4
District,PUNJAB,BARNALA,N/A,N/A,IND_DIST_0334,31.3271,75.2962,GRID_099_035,31.25,75.25,9.63,0.4355,1
District,PUNJAB,BARNALA,N/A,N/A,IND_DIST_0334,31.3271,75.2962,GRID_100_035,31.5,75.25,19.72,0.2127,2
District,PUNJAB,BARNALA,N/A,N/A,IND_DIST_0334,31.3271,75.2962,GRID_099_036,31.25,75.5,21.18,0.198,3
District,PUNJAB,BARNALA,N/A,N/A,IND_DIST_0334,31.3271,75.2962,GRID_100_036,31.5,75.5,27.27,0.1538,4
District,PUNJAB,SAS NAGAR(MGA),N/A,N/A,IND_DIST_0335,31.5971,75.8512,GRID_100_037,31.5,75.75,14.44,0.3118,1
District,PUNJAB,SAS NAGAR(MGA),N/A,N/A,IND_DIST_0335,31.5971,75.8512,GRID_100_038,31.5,76.0,17.76,0.2535,2
District,PUNJAB,SAS NAGAR(MGA),N/A,N/A,IND_DIST_0335,31.5971,75.8512,GRID_101_037,31.75,75.75,19.51,0.2307,3
District,PUNJAB,SAS NAGAR(MGA),N/A,N/A,IND_DIST_0335,31.5971,75.8512,GRID_101_038,31.75,76.0,22.08,0.204,4
District,PUNJAB,TARN TARAN,N/A,N/A,IND_DIST_0336,30.3971,76.0162,GRID_096_038,30.5,76.0,11.55,0.388,1
District,PUNJAB,TARN TARAN,N/A,N/A,IND_DIST_0336,30.3971,76.0162,GRID_095_038,30.25,76.0,16.43,0.2727,2
District,PUNJAB,TARN TARAN,N/A,N/A,IND_DIST_0336,30.3971,76.0162,GRID_096_039,30.5,76.25,25.16,0.178,3
District,PUNJAB,TARN TARAN,N/A,N/A,IND_DIST_0336,30.3971,76.0162,GRID_095_039,30.25,76.25,27.77,0.1613,4
District,HIMACHAL,BILASPUR,N/A,N/A,IND_DIST_0337,30.4298,77.6834,GRID_096_045,30.5,77.75,10.08,0.4196,1
District,HIMACHAL,BILASPUR,N/A,N/A,IND_DIST_0337,30.4298,77.6834,GRID_096_044,30.5,77.5,19.23,0.22,2
District,HIMACHAL,BILASPUR,N/A,N/A,IND_DIST_0337,30.4298,77.6834,GRID_095_045,30.25,77.75,20.99,0.2016,3
District,HIMACHAL,BILASPUR,N/A,N/A,IND_DIST_0337,30.4298,77.6834,GRID_095_044,30.25,77.5,26.64,0.1588,4
District,HIMACHAL,CHAMBA,N/A,N/A,IND_DIST_0338,30.8498,76.5134,GRID_097_040,30.75,76.5,11.17,0.3973,1
District,HIMACHAL,CHAMBA,N/A,N/A,IND_DIST_0338,30.8498,76.5134,GRID_098_040,31.0,76.5,16.75,0.265,2
District,HIMACHAL,CHAMBA,N/A,N/A,IND_DIST_0338,30.8498,76.5134,GRID_097_041,30.75,76.75,25.18,0.1763,3
District,HIMACHAL,CHAMBA,N/A,N/A,IND_DIST_0338,30.8498,76.5134,GRID_097_039,30.75,76.25,27.5,0.1614,4
District,HIMACHAL,KANGRA,N/A,N/A,IND_DIST_0339,30.5198,76.8884,GRID_096_042,30.5,77.0,10.92,0.3869,1
District,HIMACHAL,KANGRA,N/A,N/A,IND_DIST_0339,30.5198,76.8884,GRID_096_041,30.5,76.75,13.44,0.3142,2
District,HIMACHAL,KANGRA,N/A,N/A,IND_DIST_0339,30.5198,76.8884,GRID_097_042,30.75,77.0,27.73,0.1523,3
District,HIMACHAL,KANGRA,N/A,N/A,IND_DIST_0339,30.5198,76.8884,GRID_097_041,30.75,76.75,28.82,0.1466,4
District,HIMACHAL,KINNAUR,N/A,N/A,IND_DIST_0340,31.8098,77.0684,GRID_101_042,31.75,77.0,9.27,0.4417,1
District,HIMACHAL,KINNAUR,N/A,N/A,IND_DIST_0340,31.8098,77.0684,GRID_101_043,31.75,77.25,18.41,0.2225,2
District,HIMACHAL,KINNAUR,N/A,N/A,IND_DIST_0340,31.8098,77.0684,GRID_102_042,32.0,77.0,22.11,0.1853,3
District,HIMACHAL,KINNAUR,N/A,N/A,IND_DIST_0340,31.8098,77.0684,GRID_102_043,32.0,77.25,27.22,0.1505,4
District,HIMACHAL,KULLU,N/A,N/A,IND_DIST_0341,30.5198,77.4584,GRID_096_044,30.5,77.5,4.55,0.639,1
District,HIMACHAL,KULLU,N/A,N/A,IND_DIST_0341,30.5198,77.4584,GRID_096_043,30.5,77.25,20.09,0.1449,2
District,HIMACHAL,KULLU,N/A,N/A,IND_DIST_0341,30.5198,77.4584,GRID_097_044,30.75,77.5,25.9,0.1123,3
District,HIMACHAL,KULLU,N/A,N/A,IND_DIST_0341,30.5198,77.4584,GRID_096_045,30.5,77.75,28.02,0.1038,4
District,HIMACHAL,LAHUL & SPITI,N/A,N/A,IND_DIST_0342,30.9248,76.8884,GRID_098_042,31.0,77.0,13.53,0.3276,1
District,HIMACHAL,LAHUL & SPITI,N/A,N/A,IND_DIST_0342,30.9248,76.8884,GRID_098_041,31.0,76.75,15.62,0.2838,2
District,HIMACHAL,LAHUL & SPITI,N/A,N/A,IND_DIST_0342,30.9248,76.8884,GRID_097_042,30.75,77.0,22.17,0.2,3
District,HIMACHAL,LAHUL & SPITI,N/A,N/A,IND_DIST_0342,30.9248,76.8884,GRID_097_041,30.75,76.75,23.5,0.1886,4
District,HIMACHAL,MANDI,N/A,N/A,IND_DIST_0343,30.7298,77.8034,GRID_097_045,30.75,77.75,5.58,0.5881,1
District,HIMACHAL,MANDI,N/A,N/A,IND_DIST_0343,30.7298,77.8034,GRID_097_046,30.75,78.0,18.92,0.1733,2
District,HIMACHAL,MANDI,N/A,N/A,IND_DIST_0343,30.7298,77.8034,GRID_096_045,30.5,77.75,26.06,0.1258,3
District,HIMACHAL,MANDI,N/A,N/A,IND_DIST_0343,30.7298,77.8034,GRID_097_044,30.75,77.5,29.08,0.1128,4
District,HIMACHAL,HAMIRPUR,N/A,N/A,IND_DIST_0344,31.6898,77.8784,GRID_101_046,31.75,78.0,13.31,0.3269,1
District,HIMACHAL,HAMIRPUR,N/A,N/A,IND_DIST_0344,31.6898,77.8784,GRID_101_045,31.75,77.75,13.87,0.3137,2
District,HIMACHAL,HAMIRPUR,N/A,N/A,IND_DIST_0344,31.6898,77.8784,GRID_100_046,31.5,78.0,24.04,0.1809,3
District,HIMACHAL,HAMIRPUR,N/A,N/A,IND_DIST_0344,31.6898,77.8784,GRID_100_045,31.5,77.75,24.36,0.1786,4
District,HIMACHAL,SHIMLA,N/A,N/A,IND_DIST_0345,30.7598,77.7434,GRID_097_045,30.75,77.75,1.26,0.8677,1
District,HIMACHAL,SHIMLA,N/A,N/A,IND_DIST_0345,30.7598,77.7434,GRID_097_044,30.75,77.5,23.28,0.0469,2
District,HIMACHAL,SHIMLA,N/A,N/A,IND_DIST_0345,30.7598,77.7434,GRID_097_046,30.75,78.0,24.54,0.0445,3
District,HIMACHAL,SHIMLA,N/A,N/A,IND_DIST_0345,30.7598,77.7434,GRID_098_045,31.0,77.75,26.72,0.0409,4
District,HIMACHAL,SIRMAUR,N/A,N/A,IND_DIST_0346,31.2098,76.5734,GRID_099_040,31.25,76.5,8.29,0.4749,1
District,HIMACHAL,SIRMAUR,N/A,N/A,IND_DIST_0346,31.2098,76.5734,GRID_099_041,31.25,76.75,17.38,0.2265,2
District,HIMACHAL,SIRMAUR,N/A,N/A,IND_DIST_0346,31.2098,76.5734,GRID_098_040,31.0,76.5,24.35,0.1616,3
District,HIMACHAL,SIRMAUR,N/A,N/A,IND_DIST_0346,31.2098,76.5734,GRID_098_041,31.0,76.75,28.76,0.1369,4
District,HIMACHAL,SOLAN,N/A,N/A,IND_DIST_0347,30.5048,77.7434,GRID_096_045,30.5,77.75,0.83,0.9095,1
District,HIMACHAL,SOLAN,N/A,N/A,IND_DIST_0347,30.5048,77.7434,GRID_096_044,30.5,77.5,23.33,0.0323,2
District,HIMACHAL,SOLAN,N/A,N/A,IND_DIST_0347,30.5048,77.7434,GRID_096_046,30.5,78.0,24.59,0.0306,3
District,HIMACHAL,SOLAN,N/A,N/A,IND_DIST_0347,30.5048,77.7434,GRID_097_045,30.75,77.75,27.27,0.0276,4
District,HIMACHAL,UNA,N/A,N/A,IND_DIST_0348,31.5248,76.4234,GRID_100_040,31.5,76.5,7.77,0.4942,1
District,HIMACHAL,UNA,N/A,N/A,IND_DIST_0348,31.5248,76.4234,GRID_100_039,31.5,76.25,16.67,0.2303,2
District,HIMACHAL,UNA,N/A,N/A,IND_DIST_0348,31.5248,76.4234,GRID_101_040,31.75,76.5,26.07,0.1473,3
District,HIMACHAL,UNA,N/A,N/A,IND_DIST_0348,31.5248,76.4234,GRID_101_039,31.75,76.25,29.94,0.1282,4
District,JAMMU AND KASHMIR,ANANTNAG,N/A,N/A,IND_DIST_0349,33.8832,77.0112,GRID_110_042,34.0,77.0,13.03,0.3475,1
District,JAMMU AND KASHMIR,ANANTNAG,N/A,N/A,IND_DIST_0349,33.8832,77.0112,GRID_109_042,33.75,77.0,14.85,0.305,2
District,JAMMU AND KASHMIR,ANANTNAG,N/A,N/A,IND_DIST_0349,33.8832,77.0112,GRID_110_043,34.0,77.25,25.57,0.1771,3
District,JAMMU AND KASHMIR,ANANTNAG,N/A,N/A,IND_DIST_0349,33.8832,77.0112,GRID_109_043,33.75,77.25,26.57,0.1704,4
District,JAMMU AND KASHMIR,BARAMULLA,N/A,N/A,IND_DIST_0350,33.2532,75.8262,GRID_107_037,33.25,75.75,7.09,0.5172,1
District,JAMMU AND KASHMIR,BARAMULLA,N/A,N/A,IND_DIST_0350,33.2532,75.8262,GRID_107_038,33.25,76.0,16.17,0.227,2
District,JAMMU AND KASHMIR,BARAMULLA,N/A,N/A,IND_DIST_0350,33.2532,75.8262,GRID_108_037,33.5,75.75,28.34,0.1295,3
District,JAMMU AND KASHMIR,BARAMULLA,N/A,N/A,IND_DIST_0350,33.2532,75.8262,GRID_106_037,33.0,75.75,29.03,0.1264,4
District,JAMMU AND KASHMIR,DODA,N/A,N/A,IND_DIST_0351,34.0482,77.0412,GRID_110_042,34.0,77.0,6.57,0.5384,1
District,JAMMU AND KASHMIR,DODA,N/A,N/A,IND_DIST_0351,34.0482,77.0412,GRID_110_043,34.0,77.25,19.98,0.177,2
District,JAMMU AND KASHMIR,DODA,N/A,N/A,IND_DIST_0351,34.0482,77.0412,GRID_111_042,34.25,77.0,22.76,0.1554,3
District,JAMMU AND KASHMIR,DODA,N/A,N/A,IND_DIST_0351,34.0482,77.0412,GRID_110_041,34.0,76.75,27.37,0.1292,4
District,JAMMU AND KASHMIR,JAMMU,N/A,N/A,IND_DIST_0352,34.4682,76.3362,GRID_112_039,34.5,76.25,8.66,0.4538,1
District,JAMMU AND KASHMIR,JAMMU,N/A,N/A,IND_DIST_0352,34.4682,76.3362,GRID_112_040,34.5,76.5,15.42,0.2547,2
District,JAMMU AND KASHMIR,JAMMU,N/A,N/A,IND_DIST_0352,34.4682,76.3362,GRID_111_039,34.25,76.25,25.52,0.1539,3
District,JAMMU AND KASHMIR,JAMMU,N/A,N/A,IND_DIST_0352,34.4682,76.3362,GRID_111_040,34.25,76.5,28.54,0.1376,4
District,JAMMU AND KASHMIR,KATHUA,N/A,N/A,IND_DIST_0353,33.9132,76.2612,GRID_110_039,34.0,76.25,9.71,0.4326,1
District,JAMMU AND KASHMIR,KATHUA,N/A,N/A,IND_DIST_0353,33.9132,76.2612,GRID_109_039,33.75,76.25,18.18,0.231,2
District,JAMMU AND KASHMIR,KATHUA,N/A,N/A,IND_DIST_0353,33.9132,76.2612,GRID_110_040,34.0,76.5,24.05,0.1746,3
District,JAMMU AND KASHMIR,KATHUA,N/A,N/A,IND_DIST_0353,33.9132,76.2612,GRID_110_038,34.0,76.0,25.95,0.1618,4
District,JAMMU AND KASHMIR,LADAKH (LEH),N/A,N/A,IND_DIST_0354,33.8982,76.5312,GRID_110_040,34.0,76.5,11.68,0.3772,1
District,JAMMU AND KASHMIR,LADAKH (LEH),N/A,N/A,IND_DIST_0354,33.8982,76.5312,GRID_109_040,33.75,76.5,16.73,0.2634,2
District,JAMMU AND KASHMIR,LADAKH (LEH),N/A,N/A,IND_DIST_0354,33.8982,76.5312,GRID_110_041,34.0,76.75,23.14,0.1904,3
District,JAMMU AND KASHMIR,LADAKH (LEH),N/A,N/A,IND_DIST_0354,33.8982,76.5312,GRID_109_041,33.75,76.75,26.08,0.169,4
District,JAMMU AND KASHMIR,UDHAMPUR,N/A,N/A,IND_DIST_0355,34.3332,76.8762,GRID_111_042,34.25,77.0,14.66,0.3,1
District,JAMMU AND KASHMIR,UDHAMPUR,N/A,N/A,IND_DIST_0355,34.3332,76.8762,GRID_111_041,34.25,76.75,14.83,0.2965,2
District,JAMMU AND KASHMIR,UDHAMPUR,N/A,N/A,IND_DIST_0355,34.3332,76.8762,GRID_112_042,34.5,77.0,21.75,0.2023,3
District,JAMMU AND KASHMIR,UDHAMPUR,N/A,N/A,IND_DIST_0355,34.3332,76.8762,GRID_112_041,34.5,76.75,21.86,0.2012,4
District,JAMMU AND KASHMIR,BADGAM,N/A,N/A,IND_DIST_0356,33.4632,77.2362,GRID_108_043,33.5,77.25,4.29,0.6469,1
District,JAMMU AND KASHMIR,BADGAM,N/A,N/A,IND_DIST_0356,33.4632,77.2362,GRID_108_042,33.5,77.0,22.28,0.1245,2
District,JAMMU AND KASHMIR,BADGAM,N/A,N/A,IND_DIST_0356,33.4632,77.2362,GRID_107_043,33.25,77.25,23.74,0.1168,3
District,JAMMU AND KASHMIR,BADGAM,N/A,N/A,IND_DIST_0356,33.4632,77.2362,GRID_108_044,33.5,77.5,24.81,0.1118,4
District,JAMMU AND KASHMIR,KUPWARA,N/A,N/A,IND_DIST_0357,33.7332,76.6662,GRID_109_041,33.75,76.75,7.97,0.4822,1
District,JAMMU AND KASHMIR,KUPWARA,N/A,N/A,IND_DIST_0357,33.7332,76.6662,GRID_109_040,33.75,76.5,15.48,0.2483,2
District,JAMMU AND KASHMIR,KUPWARA,N/A,N/A,IND_DIST_0357,33.7332,76.6662,GRID_108_041,33.5,76.75,27.07,0.142,3
District,JAMMU AND KASHMIR,KUPWARA,N/A,N/A,IND_DIST_0357,33.7332,76.6662,GRID_108_040,33.5,76.5,30.15,0.1275,4
District,JAMMU AND KASHMIR,PULWAMA,N/A,N/A,IND_DIST_0358,33.7482,76.3962,GRID_109_040,33.75,76.5,9.6,0.4232,1
District,JAMMU AND KASHMIR,PULWAMA,N/A,N/A,IND_DIST_0358,33.7482,76.3962,GRID_109_039,33.75,76.25,13.52,0.3005,2
District,JAMMU AND KASHMIR,PULWAMA,N/A,N/A,IND_DIST_0358,33.7482,76.3962,GRID_108_040,33.5,76.5,29.22,0.139,3
District,JAMMU AND KASHMIR,PULWAMA,N/A,N/A,IND_DIST_0358,33.7482,76.3962,GRID_110_040,34.0,76.5,29.59,0.1373,4
District,JAMMU AND KASHMIR,SRINAGAR,N/A,N/A,IND_DIST_0359,34.2282,77.1012,GRID_111_042,34.25,77.0,9.61,0.42,1
District,JAMMU AND KASHMIR,SRINAGAR,N/A,N/A,IND_DIST_0359,34.2282,77.1012,GRID_111_043,34.25,77.25,13.89,0.2906,2
District,JAMMU AND KASHMIR,SRINAGAR,N/A,N/A,IND_DIST_0359,34.2282,77.1012,GRID_110_042,34.0,77.0,27.03,0.1494,3
District,JAMMU AND KASHMIR,SRINAGAR,N/A,N/A,IND_DIST_0359,34.2282,77.1012,GRID_110_043,34.0,77.25,28.84,0.14,4
District,JAMMU AND KASHMIR,KARGIL,N/A,N/A,IND_DIST_0360,33.2682,77.2512,GRID_107_043,33.25,77.25,2.03,0.7985,1
District,JAMMU AND KASHMIR,KARGIL,N/A,N/A,IND_DIST_0360,33.2682,77.2512,GRID_107_044,33.25,77.5,23.22,0.0697,2
District,JAMMU AND KASHMIR,KARGIL,N/A,N/A,IND_DIST_0360,33.2682,77.2512,GRID_107_042,33.25,77.0,23.44,0.069,3
District,JAMMU AND KASHMIR,KARGIL,N/A,N/A,IND_DIST_0360,33.2682,77.2512,GRID_108_043,33.5,77.25,25.78,0.0628,4
District,JAMMU AND KASHMIR,POONCH,N/A,N/A,IND_DIST_0361,34.3782,76.6662,GRID_112_041,34.5,76.75,15.57,0.2881,1
District,JAMMU AND KASHMIR,POONCH,N/A,N/A,IND_DIST_0361,34.3782,76.6662,GRID_111_041,34.25,76.75,16.2,0.277,2
District,JAMMU AND KASHMIR,POONCH,N/A,N/A,IND_DIST_0361,34.3782,76.6662,GRID_112_040,34.5,76.5,20.39,0.2201,3
District,JAMMU AND KASHMIR,POONCH,N/A,N/A,IND_DIST_0361,34.3782,76.6662,GRID_111_040,34.25,76.5,20.89,0.2148,4
District,JAMMU AND KASHMIR,RAJOURI,N/A,N/A,IND_DIST_0362,33.6282,76.7112,GRID_109_041,33.75,76.75,14.01,0.3204,1
District,JAMMU AND KASHMIR,RAJOURI,N/A,N/A,IND_DIST_0362,33.6282,76.7112,GRID_108_041,33.5,76.75,14.7,0.3054,2
District,JAMMU AND KASHMIR,RAJOURI,N/A,N/A,IND_DIST_0362,33.6282,76.7112,GRID_109_040,33.75,76.5,23.78,0.1888,3
District,JAMMU AND KASHMIR,RAJOURI,N/A,N/A,IND_DIST_0362,33.6282,76.7112,GRID_108_040,33.5,76.5,24.21,0.1854,4
District,JAMMU AND KASHMIR,BANDIPORE,N/A,N/A,IND_DIST_0363,34.2132,76.5612,GRID_111_040,34.25,76.5,6.96,0.5218,1
District,JAMMU AND KASHMIR,BANDIPORE,N/A,N/A,IND_DIST_0363,34.2132,76.5612,GRID_111_041,34.25,76.75,17.83,0.2036,2
District,JAMMU AND KASHMIR,BANDIPORE,N/A,N/A,IND_DIST_0363,34.2132,76.5612,GRID_110_040,34.0,76.5,24.37,0.149,3
District,JAMMU AND KASHMIR,BANDIPORE,N/A,N/A,IND_DIST_0363,34.2132,76.5612,GRID_111_039,34.25,76.25,28.9,0.1256,4
District,JAMMU AND KASHMIR,GANDERWAL,N/A,N/A,IND_DIST_0364,33.1482,76.8462,GRID_107_041,33.25,76.75,14.43,0.3105,1
District,JAMMU AND KASHMIR,GANDERWAL,N/A,N/A,IND_DIST_0364,33.1482,76.8462,GRID_107_042,33.25,77.0,18.25,0.2455,2
District,JAMMU AND KASHMIR,GANDERWAL,N/A,N/A,IND_DIST_0364,33.1482,76.8462,GRID_106_041,33.0,76.75,18.76,0.2388,3
District,JAMMU AND KASHMIR,GANDERWAL,N/A,N/A,IND_DIST_0364,33.1482,76.8462,GRID_106_042,33.0,77.0,21.84,0.2052,4
District,JAMMU AND KASHMIR,KULGAM/(ANT),N/A,N/A,IND_DIST_0365,33.1632,77.2512,GRID_107_043,33.25,77.25,9.65,0.4351,1
District,JAMMU AND KASHMIR,KULGAM/(ANT),N/A,N/A,IND_DIST_0365,33.1632,77.2512,GRID_106_043,33.0,77.25,18.15,0.2314,2
District,JAMMU AND KASHMIR,KULGAM/(ANT),N/A,N/A,IND_DIST_0365,33.1632,77.2512,GRID_107_044,33.25,77.5,25.08,0.1674,3
District,JAMMU AND KASHMIR,KULGAM/(ANT),N/A,N/A,IND_DIST_0365,33.1632,77.2512,GRID_107_042,33.25,77.0,25.29,0.1661,4
District,JAMMU AND KASHMIR,SHOPAN,N/A,N/A,IND_DIST_0366,34.1382,77.1312,GRID_111_043,34.25,77.25,16.55,0.2718,1
District,JAMMU AND KASHMIR,SHOPAN,N/A,N/A,IND_DIST_0366,34.1382,77.1312,GRID_111_042,34.25,77.0,17.32,0.2597,2
District,JAMMU AND KASHMIR,SHOPAN,N/A,N/A,IND_DIST_0366,34.1382,77.1312,GRID_110_043,34.0,77.25,18.87,0.2385,3
District,JAMMU AND KASHMIR,SHOPAN,N/A,N/A,IND_DIST_0366,34.1382,77.1312,GRID_110_042,34.0,77.0,19.55,0.2301,4
District,JAMMU AND KASHMIR,SAMBA,N/A,N/A,IND_DIST_0367,34.4532,75.9312,GRID_112_038,34.5,76.0,8.18,0.474,1
District,JAMMU AND KASHMIR,SAMBA,N/A,N/A,IND_DIST_0367,34.4532,75.9312,GRID_112_037,34.5,75.75,17.41,0.2227,2
District,JAMMU AND KASHMIR,SAMBA,N/A,N/A,IND_DIST_0367,34.4532,75.9312,GRID_111_038,34.25,76.0,23.46,0.1652,3
District,JAMMU AND KASHMIR,SAMBA,N/A,N/A,IND_DIST_0367,34.4532,75.9312,GRID_111_037,34.25,75.75,28.06,0.1381,4
District,JAMMU AND KASHMIR,KISTWAR,N/A,N/A,IND_DIST_0368,33.6432,75.8412,GRID_109_037,33.75,75.75,14.57,0.3076,1
District,JAMMU AND KASHMIR,KISTWAR,N/A,N/A,IND_DIST_0368,33.6432,75.8412,GRID_108_037,33.5,75.75,18.03,0.2486,2
District,JAMMU AND KASHMIR,KISTWAR,N/A,N/A,IND_DIST_0368,33.6432,75.8412,GRID_109_038,33.75,76.0,18.89,0.2372,3
District,JAMMU AND KASHMIR,KISTWAR,N/A,N/A,IND_DIST_0368,33.6432,75.8412,GRID_108_038,33.5,76.0,21.68,0.2067,4
District,JAMMU AND KASHMIR,REASI,N/A,N/A,IND_DIST_0369,33.1632,77.1762,GRID_107_043,33.25,77.25,11.84,0.368,1
District,JAMMU AND KASHMIR,REASI,N/A,N/A,IND_DIST_0369,33.1632,77.1762,GRID_107_042,33.25,77.0,19.02,0.2292,2
